game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,htbf
DET191109090,"""version 7RS(19) of 07/07/92""",CHA,DET,1911/09/09,DET02,0,0:00PM,day,false,olous901,eganr101,(none),(none),"""69,109""","""Turocy""","""Turocy""",1998/03/02 7:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,4365,mullg102,scotj104,,,
DET191109100,"""version 7RS(19) of 07/07/92""",CLE,DET,1911/09/10,DET02,0,0:00PM,day,false,eganr101,olous901,(none),(none),"""56,212,39,118,410""","""Cliff Blau""","""Cliff Blau""",2025/06/11 4:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,9756,donob101,blanf102,,,
CLE191104200,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/04/20,CLE06,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""39,102,118,208""","""Alex Jakovljevic""","""Rob Wood""",2025/04/08 10:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,14719,powej105,westh102,,,
CLE191104210,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/04/21,CLE06,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""39,118,102,208""","""Cliff Blau""","""Cliff Blau""",2025/04/10 4:18PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,2606,blanf102,mitcr101,,,
CLE191104270,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/04/27,CLE06,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/23 4:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,6984,mullg102,gregv101,,,
CLE191104280,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/04/28,CLE06,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/23 7:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,3600,lafie101,krapg101,,,
CLE191104290,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/04/29,CLE06,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/24 8:19AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,91,5580,westh102,livej101,,,
CLE191105030,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/05/03,CLE06,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""109,111,426,39""","""Turocy/RWood""","""Turocy/RWood""",1998/03/22 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,2458,gregv101,scotj104,,,
CLE191105040,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/05/04,CLE06,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""109,39,111""","""Turocy/RWood""","""Turocy/RWood""",1998/03/23 11:57AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,2921,walse101,krapg101,,,
CLE191105050,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/05/05,CLE06,0,0:00PM,day,false,olous901,dinnb101,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/23 12:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2670,langf101,westh102,,,
CLE191105060,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/05/06,CLE06,0,0:00PM,day,false,dinnb101,olous901,(none),(none),"""109""","""Turocy""","""Turocy""",1998/03/23 3:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,7304,,,,,
CLE191105090,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/05/09,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,71,118,163""","""Jim Herdman""","""Jim Herdman""",2025/04/15 3:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3399,karge101,westh102,hallc103,,
CLE191105100,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/05/10,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,71,118,163""","""Jim Herdman""","""Jim Herdman""",2025/04/16 2:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,89,2656,gregv101,papel101,,,
CLE191105110,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/05/11,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,71,118,163,574""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2025/04/18 10:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,2838,woodj108,blanf102,,,
CLE191105120,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/05/12,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,71,118,163,574""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2025/04/19 5:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,3086,cicoe101,mitcw101,,,
CLE191105130,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/05/13,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""73,39,85""","""Turocy/RWood""","""Turocy/RWood""",1998/12/02 1:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5111,krapg101,quinj102,westh102,,
CLE191105140,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/05/14,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,96,99,118,606""","""Jim Herdman""","""Jim Herdman""",2025/04/21 5:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,15985,harks101,warhj101,,,
CLE191105150,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/05/15,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""73""","""Turocy""","""Turocy""",1998/12/02 6:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2294,fordr101,blanf102,,,
CLE191105160,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/05/16,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""73""","""Turocy""","""Turocy""",1998/12/03 9:50AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2040,gregv101,fishr101,,,
CLE191105180,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/05/18,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""222,427,39,118""","""David W. Smith""","""David W. Smith""",2025/04/22 2:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3029,westh102,hught103,blanf102,,
CLE191105190,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/05/19,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""222,427,39,118""","""David W. Smith""","""Davis W. Smith""",2025/04/23 3:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,2152,harks101,grayd101,,,
CLE191105200,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/05/20,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""222,427,39""","""David W. Smith""","""David W. Smith""",2025/04/24 3:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,5757,paigp101,groob101,,,
CLE191105210,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/05/21,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""222,427,39,118""","""David W. Smith""","""David W. Smith""",2025/04/25 1:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,13618,gregv101,hught103,,,
CLE191105220,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/05/22,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""39,118,266""","""David W. Smith""","""David W. Smith""",2025/04/26 3:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,3465,morgc102,blanf102,,,
CLE191105230,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/05/23,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""39,118,266""","""Cliff Blau""","""Cliff Blau""",2025/04/22 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2664,plane101,demob101,,,
CLE191105240,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/05/24,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""39,118,266""","""Cliff Blau""","""Cliff Blau""",2025/04/23 4:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,2388,coomj101,harks101,,,
CLE191105250,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/05/25,CLE06,0,0:00PM,day,false,perrb901,sherj901,(none),(none),"""39,118,266""","""Cliff Blau""","""Cliff Blau""",2025/04/24 3:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2168,bendc101,kahlg101,,,
CLE191105290,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/05/29,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/28 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,143,3817,gregv101,mullg102,,,
CLE191105301,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/05/30,CLE06,1,0:00AM,day,false,mullj901,evanb901,(none),(none),"""248""","""Cliff Blau""","""Cliff Blau""",2016/12/28 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,9794,summe101,mitcw101,,,
CLE191105302,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/05/30,CLE06,2,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,56,118""","""Cliff Blau""","""Cliff Blau""",2025/04/27 4:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,109,16991,donob101,gregv101,,,
CLE191106180,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/06/18,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""39,118,208""","""Jim Herdman""","""Jim Herdman""",2025/05/07 6:59PM,park,none,0,unknown,-1,dry,none,sunny,128,10492,jameb103,powej105,,,
CLE191106281,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/06/28,CLE06,1,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""69""","""Turocy""","""Turocy""",1997/12/07 1:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,86,0,falkc101,olmsf101,,,
CLE191106282,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/06/28,CLE06,2,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""69""","""Turocy""","""Turocy""",1997/12/07 2:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,7748,mitcw101,scotj104,,,
CLE191106290,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/06/29,CLE06,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""39,69""","""Tom Thress""","""Tom Thress""",2025/02/14 4:42AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,2396,gregv101,walse101,,,
CLE191106300,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/06/30,CLE06,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""69""","""Turocy""","""Turocy""",1997/09/28 2:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,2335,walse101,younc102,,,
CLE191107010,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/07/01,CLE06,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""109""","""Turocy""","""Turocy""",1998/12/15 12:18AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,96,6549,gregv101,bakej101,,,
CLE191107041,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/07/04,CLE06,1,0:00AM,day,false,perrb901,dinnb101,(none),(none),"""102""","""Cliff Blau""","""Cliff Blau""",2017/09/11 3:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,180,7383,gregv101,peltb101,,,
CLE191107042,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/07/04,CLE06,2,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""102,39,208,118""","""David W. Smith""","""David W. Smith""",2025/05/19 6:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,7572,lakej101,blanf102,,,
CLE191107050,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/07/05,CLE06,0,0:00PM,day,false,perrb901,dinnb101,(none),(none),"""39,102,118,208""","""Jim Herdman""","""Jim Herdman""",2025/05/17 3:48PM,park,none,0,unknown,-1,dry,none,unknown,117,1246,krapg101,hamie101,,,
CLE191107060,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/07/06,CLE06,0,0:00PM,day,false,evanb901,(none),(none),(none),"""39,118,266""","""Rob Wood""","""Rob Wood""",2025/05/09 8:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,3595,gregv101,morgc102,,,
CLE191107070,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/07/07,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""266,39,118""","""David W. Smith""","""David W. Smith""",2025/05/20 12:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,4071,coomj101,mitcw101,,,
CLE191107090,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/07/09,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""644""","""Rob Wood""","""Rob Wood""",2025/04/18 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,5653,krapg101,morgc102,,,
CLE191107110,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/07/11,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,118,222,408,408a,427""","""Rob Wood""","""Rob Wood""",2025/05/13 8:54AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,2437,falkc101,hught103,,,
CLE191107120,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/07/12,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""39,118,222,408,408a,427""","""Jim Herdman""","""Jim Herdman""",2025/05/22 3:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,4417,gregv101,groob101,,,
CLE191107130,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/07/13,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""39,118,222,408,408a,427""","""Jim Herdman""","""Jim Herdman""",2025/05/23 3:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,2253,krapg101,johnw102,,,
CLE191107140,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/07/14,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""39,118,222,408,408a,427""","""Rob Wood""","""Rob Wood""",2025/05/14 11:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,95,2890,younc102,walkd102,,,
CLE191107150,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/07/15,CLE06,0,0:00PM,day,false,mullj901,perrb901,(none),(none),"""73""","""Turocy""","""Turocy""",1998/03/07 5:37PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,7331,mitcw101,warhj101,,,
CLE191107160,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/07/16,CLE06,0,0:00PM,day,false,perrb901,mullj901,(none),(none),"""73""","""Turocy""","""Turocy""",1998/03/25 1:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,8650,gregv101,vaugh101,,,
CLE191107170,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/07/17,CLE06,0,0:00PM,day,false,mullj901,perrb901,(none),(none),"""39,96,99,118,606""","""Rob Wood""","""Rob Wood""",2025/05/14 8:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,4326,falkc101,fordr101,,,
CLE191107180,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/07/18,CLE06,0,0:00PM,day,false,perrb901,mullj901,(none),(none),"""589""","""Wayne Townsend""","""Wayne Townsend""",2023/10/09 8:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,4811,krapg101,brocl101,blanf102,,
CLE191107190,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/07/19,CLE06,0,0:00PM,day,false,mullj901,perrb901,(none),(none),"""39,71,118,163,574""","""Jim Herdman""","""Jim Herdman""",2025/05/28 5:17PM,park,none,0,unknown,-1,dry,none,unknown,131,4160,woodj108,younc102,,,
CLE191107200,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/07/20,CLE06,0,0:00PM,day,false,perrb901,mullj901,(none),(none),"""39,71,118,163,574""","""Jim Herdman""","""Jim Herdman""",2025/05/29 7:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,3861,gregv101,woodj108,,,
CLE191107210,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/07/21,CLE06,0,0:00PM,day,false,mullj901,perrb901,(none),(none),"""39,71,118,163,574""","""Jim Herdman""","""Jim Herdman""",2025/05/31 3:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4255,collr103,krapg101,,,
CLE191107220,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/07/22,CLE06,0,0:00PM,day,false,perrb901,mullj901,(none),(none),"""39,71,163,574""","""Rob Wood""","""Rob Wood""",2025/05/24 9:59AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,7833,jameb103,cicoe101,,,
CLE191107230,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/07/23,CLE06,0,0:00PM,day,false,mullj901,perrb901,(none),(none),"""39,71,118,163,574""","""Rob Wood""","""Rob Wood""",2025/05/24 8:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,155,13587,mitcw101,woodj108,,,
CLE191108120,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/08/12,CLE06,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""39,102,128,208""","""Rob Wood""","""Rob Wood""",2025/05/25 11:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,6715,peltb101,gregv101,,,
CLE191108170,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/08/17,CLE06,0,0:00PM,day,false,olous901,mullj901,(none),(none),"""589,96,99""","""Wayne Townsend""","""Wayne Townsend""",2023/10/27 7:54PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4078,fordr101,gregv101,,,
CLE191108180,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/08/18,CLE06,0,0:00PM,day,false,mullj901,olous901,(none),(none),"""73""","""Turocy""","""Turocy""",1998/05/13 11:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,2846,krapg101,fishr101,,,
CLE191108190,"""version 7RS(19) of 07/07/92""",NYA,CLE,1911/08/19,CLE06,0,0:00PM,day,false,olous901,mullj901,(none),(none),"""589,96,99,606""","""Wayne Townsend""","""Wayne Townsend""",2023/10/28 5:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,6550,falkc101,vaugh101,,,
CLE191108200,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/08/20,CLE06,0,0:00PM,day,false,mullj901,olous901,(none),(none),"""71,163,574,39""","""David W. Smith""","""David W. Smith""",2025/06/07 11:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,10000,cicoe101,mitcw101,,,
CLE191108220,"""version 7RS(19) of 07/07/92""",BOS,CLE,1911/08/22,CLE06,0,0:00PM,day,false,olous901,mullj901,(none),(none),"""39,71,118,163,574""","""Rob Wood""","""Rob Wood""",2025/05/31 11:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,4323,gregv101,papel101,,,
CLE191108261,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/08/26,CLE06,1,0:00PM,day,false,connt901,sherj901,(none),(none),"""644""","""Rob Wood""","""Rob Wood""",2025/04/19 1:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,0,plane101,krapg101,,,
CLE191108262,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/08/26,CLE06,2,0:00PM,day,false,connt901,sherj901,(none),(none),"""39,266""","""Rob Wood""","""Rob Wood""",2025/06/14 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,16811,morgc102,falkc101,,,
CLE191108270,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/08/27,CLE06,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""39,118,222,408,408a,427""","""Rob Wood""","""Rob Wood""",2025/05/31 5:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,6116,gregv101,grayd101,,,
CLE191108290,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/08/29,CLE06,0,0:00PM,day,false,connt901,sherj901,(none),(none),"""39,222,408,408a,427""","""Rob Wood""","""Rob Wood""",2025/06/01 9:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,87,2151,johnw102,kahlg101,,,
CLE191108300,"""version 7RS(19) of 07/07/92""",WS1,CLE,1911/08/30,CLE06,0,0:00PM,day,false,dinnb101,perrb901,(none),(none),"""39,408,408a,222,427""","""Cliff Blau""","""Cliff Blau""",2025/06/10 4:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,1802,blanf102,walkd102,,,
CLE191109041,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/09/04,CLE06,1,0:00PM,day,false,mullj901,evanb901,(none),(none),"""69""","""Turocy""","""Turocy""",1998/03/02 4:57PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,8212,falkc101,mogrg101,krapg101,,
CLE191109042,"""version 7RS(19) of 07/07/92""",CHA,CLE,1911/09/04,CLE06,2,0:00PM,day,false,evanb901,mullj901,(none),(none),"""69,109""","""Turocy""","""Turocy""",1998/03/02 5:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,95,15646,gregv101,olmsf101,,,
CLE191109070,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/09/07,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""208,102,39,118""","""David W. Smith""","""David W. Smith""",2025/06/11 8:51PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,1871,krapg101,currg101,,,
CLE191109080,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/09/08,CLE06,0,0:00PM,day,false,evanb901,mullj901,(none),(none),"""128""","""Rob Wood""","""Rob Wood""",2025/04/19 1:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,86,2116,mitcw101,browc104,,,
CLE191109090,"""version 7RS(19) of 07/07/92""",SLA,CLE,1911/09/09,CLE06,0,0:00PM,day,false,mullj901,evanb901,(none),(none),"""208,128,102,39""","""David W. Smith""","""David W. Smith""",2025/06/12 2:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,130,4492,kahlg101,mosew102,,,
CLE191109120,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/09/12,CLE06,0,0:00PM,day,false,olous901,eganr101,(none),(none),"""56,212,39,118""","""David W. Smith""","""David W. Smith""",2025/06/14 9:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,5120,summe101,falkc101,,,
CLE191109130,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/09/13,CLE06,0,0:00PM,day,false,eganr101,olous901,(none),(none),"""56,212,410,39,118""","""David W. Smith""","""David W. Smith""",2025/06/15 5:55PM,park,none,0,unknown,-1,unknown,unknown,unknown,85,4040,kahlg101,summe101,,,
CLE191109240,"""version 7RS(19) of 07/07/92""",PHA,CLE,1911/09/24,CLE06,0,0:00PM,day,false,evanb901,(none),(none),(none),"""39,266""","""David W. Smith""","""David W. Smith""",2025/06/18 1:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,13496,martd101,baskj101,,,
CLE191110020,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/10/02,CLE06,0,0:00PM,day,false,olous901,perrb901,(none),(none),"""56,410,39,85,118""","""David W. Smith""","""David W. Smith""",2025/06/22 4:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,1783,kahlg101,summe101,,,
CLE191110041,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/10/04,CLE06,1,0:00PM,day,false,perrb901,olous901,(none),(none),"""212""","""Rob Wood""","""Rob Wood""",2025/03/24 7:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,0,mullg102,mitcw101,,,
CLE191110042,"""version 7RS(19) of 07/07/92""",DET,CLE,1911/10/04,CLE06,2,0:00PM,day,false,olous901,perrb901,(none),(none),"""212""","""Rob Wood""","""Rob Wood""",2025/03/24 8:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,6170,blanf102,wille103,,,
PIT191104200,"""version 7RS(19) of 07/07/92""",CIN,PIT,1911/04/20,PIT06,0,0:00PM,day,false,riglc901,finnw901,(none),(none),,"""Turocy""","""Turocy""",1999/01/03 8:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,12916,camnh101,mcqug103,,,
PIT191104280,"""version 7RS(19) of 07/07/92""",CHN,PIT,1911/04/28,PIT06,0,0:00PM,day,false,finnw901,riglc901,(none),(none),,"""Turocy""","""Turocy""",1998/01/12 12:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,9963,naglj101,mcinh101,,,
